AcountNumber,CVV,CustomerAge,Gender,Marital Status,CardColour,CardType,Domain,Amount,AverageIncomeExpendicture,Outcome,Customer_City_Address
1265617141,441,84,Female,Single,Gold,Verve,International,589824,112791,1,Port Harcourt
1266837432,353,54,Male,Single,Gold,Verve,International,662057,218671,1,Kano
1243789886,599,61,Male,Single,Gold,Verve,International,310070,374906,1,Lagos
1272809109,660,29,Female,Married,White,Visa,International,803665,175216,1,Ota
1259621016,348,82,Male,Divorced,White,MasterCard,Local,157477,270236,0,Ibadan
1247849443,395,53,Male,Married,White,Visa,International,163596,248013,0,Kano
1253042084,527,43,Female,Unknown,Gold,Verve,International,961519,105667,1,Ota
1279594074,451,42,Male,Married,White,MasterCard,Local,564269,243479,1,Ota
1283730955,312,84,Female,Married,White,Visa,International,422298,255698,0,Abuja
1245757811,456,68,Male,Single,Gold,Verve,International,505810,274544,1,Enugu
1270329103,598,84,Male,Single,Gold,Verve,Local,668889,172532,1,Port Harcourt
1242276097,389,58,Female,Married,Gold,Verve,Local,250013,175717,1,Ota
1243785752,299,38,Male,Divorced,Gold,Verve,International,965019,282868,1,Port Harcourt
1279734452,445,81,Male,Unknown,Gold,Verve,International,331727,286393,1,Abuja
1281940967,403,29,Female,Single,White,Visa,International,537496,360577,1,Abuja
1266095876,530,67,Male,Single,White,Visa,International,910107,329773,1,Ibadan
1264934667,414,57,Female,Single,Gold,Verve,International,138247,167704,0,Enugu
1289080493,307,77,Male,Divorced,Gold,Verve,International,813572,258379,1,Enugu
1258772466,618,70,Male,Single,White,Visa,Local,455148,206153,1,Lagos
1267032660,331,69,Female,Married,White,Visa,International,412718,248949,1,Lagos
1282060454,445,37,Male,Married,Gold,Verve,International,888414,131975,1,Abuja
1282347473,362,58,Male,Married,White,MasterCard,Local,166361,290901,0,Other
1257538223,571,41,Female,Divorced,Gold,Verve,International,158397,241996,0,Kano
1282729359,307,32,Male,Divorced,Gold,Verve,International,272223,129691,0,Enugu
1267240017,566,24,Female,Single,Gold,Verve,Local,248014,292202,1,Kano
1278145999,625,81,Male,Married,White,Visa,Local,250641,181355,1,Ibadan
1271066715,524,61,Male,Unknown,White,MasterCard,International,385365,161460,1,Lagos
1266890992,626,58,Female,Single,White,MasterCard,International,355521,123374,1,Kano
1248470034,611,73,Male,Married,White,MasterCard,International,228559,190550,0,Enugu
1274942100,614,57,Male,Single,Gold,Verve,International,723736,393028,1,Ota
1261099374,428,85,Female,Single,Gold,Verve,International,242952,352793,1,Enugu
1285617427,409,49,Male,Single,Gold,Verve,International,113603,129236,0,Enugu
1267226151,221,43,Female,Single,Gold,Verve,Local,238691,293044,0,Abuja
1270917340,466,22,Male,Single,Gold,Verve,International,157081,298409,0,Kano
1282684783,452,85,Male,Single,White,Visa,International,972099,118683,1,Ota
1248227048,516,44,Female,Single,Gold,Verve,Local,793451,236943,1,Ota
1270540505,551,42,Male,Single,White,Visa,International,382165,296030,0,Ota
1264366147,357,61,Male,Married,Gold,Verve,International,161117,136292,0,Other
1244763471,548,45,Female,Married,White,Visa,Local,319006,289252,0,Lagos
1288302066,431,36,Male,Married,White,Visa,Local,203136,229225,1,Kano
1262836955,330,32,Female,Married,White,MasterCard,International,386311,392395,1,Kano
1239901668,678,65,Male,Unknown,White,MasterCard,International,342163,304464,1,Enugu
1275624361,415,74,Male,Married,White,MasterCard,International,371467,130693,0,Other
1245649529,591,61,Female,Divorced,White,Visa,International,547021,118532,1,Ota
1259668244,339,32,Male,Unknown,White,Visa,International,711361,337493,1,Ota
1276011042,500,46,Male,Married,Gold,Verve,International,270453,201268,0,Enugu
1286731799,604,47,Female,Unknown,Gold,Verve,Local,696069,159390,1,Other
1258188684,308,26,Male,Single,Gold,Verve,International,827786,199745,1,Abuja
1288941608,387,45,Female,Married,Gold,Verve,International,389553,238537,0,Ota
1243039320,507,29,Male,Unknown,White,Visa,Local,541304,100904,1,Ota
1257916474,408,33,Male,Married,White,MasterCard,International,412866,247044,0,Abuja
1286523249,254,56,Female,Single,White,Visa,International,432039,115909,1,Ota
1253462142,470,58,Male,Single,Gold,Verve,Local,617647,239305,1,Port Harcourt
1246784717,212,47,Male,Married,White,MasterCard,Local,981902,376814,1,Kano
1284210672,651,35,Female,Married,White,Visa,International,269076,290679,0,Kano
1275512941,500,68,Male,Married,Gold,Verve,International,757963,151301,1,Enugu
1241601356,521,60,Female,Married,Gold,Verve,International,862753,134017,1,Lagos
1251093045,375,57,Male,Single,Gold,Verve,International,849928,152143,1,Ota
1246749241,353,39,Male,Married,Gold,Verve,International,431246,233961,0,Port Harcourt
1272238671,542,35,Female,Single,Gold,Verve,International,561647,129310,1,Port Harcourt
1251882135,465,68,Male,Single,White,Visa,Local,771806,386711,1,Ota
1273695130,317,37,Male,Married,White,Visa,International,131943,172632,0,Port Harcourt
1268079790,609,23,Female,Unknown,Gold,Verve,International,450006,169620,1,Port Harcourt
1250155767,310,67,Male,Unknown,Gold,Verve,Local,185837,291748,0,Enugu
1256563067,523,70,Female,Single,White,Visa,International,918270,281696,1,Abuja
1241974663,235,27,Male,Married,White,Visa,International,565511,248658,1,Ibadan
1277633189,554,42,Male,Single,Gold,Verve,Local,729402,231353,1,Lagos
1260569202,412,76,Female,Married,White,MasterCard,Local,455929,237089,1,Port Harcourt
1264861414,430,37,Male,Single,Gold,Verve,International,592193,316955,1,Lagos
1288812783,516,45,Male,Single,Gold,Verve,International,513743,107894,1,Other
1256896502,469,50,Female,Single,Gold,Verve,International,685354,193646,1,Kano
1277222579,529,43,Male,Married,White,Visa,International,602930,285376,1,Abuja
1280245763,344,21,Female,Unknown,White,MasterCard,International,102242,139348,0,Kano
1285459764,579,81,Male,Married,White,MasterCard,International,189692,380619,0,Ota
1272430862,555,69,Male,Married,White,MasterCard,Local,906365,355961,1,Other
1277016819,611,39,Female,Unknown,Gold,Verve,International,915431,251480,1,Enugu
1241784004,380,32,Male,Married,Gold,Verve,International,189356,216874,0,Enugu
1282802715,446,61,Male,Single,Gold,Verve,Local,989367,231232,1,Lagos
1264079237,259,74,Female,Married,Gold,Verve,International,345473,356106,1,Other
1257670639,555,49,Male,Married,Gold,Verve,International,659744,323059,1,Ibadan
1262817182,604,46,Female,Unknown,White,Visa,Local,835829,101183,1,Lagos
1261970576,482,33,Male,Married,Gold,Verve,Local,540328,160304,1,Lagos
1281353202,617,63,Male,Single,White,Visa,International,980802,283949,1,Other
1258942600,295,78,Female,Married,Gold,Verve,International,575895,253335,1,Ota
1252483727,620,18,Male,Married,White,Visa,International,881341,246097,1,Enugu
1251935800,299,51,Male,Single,White,Visa,International,307662,280201,0,Other
1279313090,338,72,Female,Single,White,MasterCard,International,407228,141341,0,Lagos
1289668021,628,54,Male,Single,White,MasterCard,International,976762,184316,1,Lagos
1249741481,541,71,Female,Single,White,MasterCard,Local,464882,304071,1,Port Harcourt
1272747116,244,70,Male,Unknown,White,Visa,International,242930,374430,1,Ibadan
1249045386,407,71,Male,Married,White,Visa,International,399586,221011,1,Port Harcourt
1275361972,281,48,Female,Married,Gold,Verve,Local,868706,231752,1,Abuja
1269718750,309,78,Male,Single,Gold,Verve,International,267729,324864,1,Ibadan
1246824207,308,59,Male,Single,Gold,Verve,International,834769,331264,1,Kano
1245956924,383,44,Female,Single,Gold,Verve,Local,779239,227318,1,Port Harcourt
1266935764,530,46,Male,Married,White,Visa,Local,330285,166661,0,Kano
1267494626,265,50,Female,Single,White,MasterCard,International,554129,111988,1,Kano
1287324876,635,81,Male,Unknown,White,Visa,International,349247,122252,0,Port Harcourt
1272805585,547,79,Male,Married,Gold,Verve,International,645938,213432,1,Port Harcourt
1280720586,634,56,Female,Married,White,MasterCard,International,243329,205034,0,Ota
1288226907,444,36,Male,Married,White,Visa,International,284951,314471,1,Kano
1289246525,333,84,Male,Married,Gold,Verve,International,762436,125562,1,Lagos
1241511639,512,85,Female,Single,Gold,Verve,Local,539848,229550,1,Lagos
1255223247,219,70,Male,Married,Gold,Verve,International,330045,240522,0,Ota
1266534973,310,55,Female,Divorced,Gold,Verve,International,442434,221726,1,Other
1254606673,286,41,Male,Married,Gold,Verve,Local,621843,289304,1,Ota
1250028203,643,72,Male,Married,White,Visa,International,628476,292562,1,Other
1286025755,591,83,Female,Married,White,Visa,International,133701,205856,0,Other
1248134932,561,79,Male,Married,Gold,Verve,Local,742275,192734,1,Lagos
1286682383,542,69,Male,Married,Gold,Verve,Local,363937,382712,1,Lagos
1266054610,613,65,Female,Single,White,Visa,International,573957,340069,1,Lagos
1271634568,608,32,Male,Married,White,Visa,International,580566,231166,1,Other
1278392451,559,21,Female,Single,Gold,Verve,International,348349,128949,1,Kano
1264336085,625,44,Male,Single,White,MasterCard,International,991489,312360,1,Ibadan
1259684244,502,69,Male,Single,Gold,Verve,International,969723,251040,1,Port Harcourt
1280704418,399,69,Female,Single,Gold,Verve,International,404856,192396,0,Ota
1286534502,228,67,Male,Married,Gold,Verve,Local,462214,325660,1,Ota
1261910395,476,27,Male,Single,White,Visa,International,507991,249911,1,Lagos
1269500556,239,42,Female,Married,White,MasterCard,International,984395,136539,1,Port Harcourt
1267481123,509,68,Male,Single,White,MasterCard,Local,758986,205411,1,Enugu
1288458179,573,74,Female,Married,White,MasterCard,International,127558,174443,0,Kano
1264433984,400,19,Male,Unknown,Gold,Verve,International,784736,282926,1,Ibadan
1282489739,576,75,Male,Single,Gold,Verve,Local,929401,218419,1,Abuja
1285204034,577,52,Female,Married,Gold,Verve,Local,363998,247136,1,Lagos
1261671808,495,54,Male,Married,Gold,Verve,International,991064,143675,1,Other
1253407543,223,78,Male,Single,Gold,Verve,International,341134,225012,1,Other
1268253729,420,44,Female,Unknown,White,Visa,International,134893,168718,0,Enugu
1263848504,345,31,Male,Married,Gold,Verve,International,312850,129811,1,Ota
1279438566,393,40,Female,Single,White,Visa,International,733902,390111,1,Abuja
1241598458,437,56,Male,Married,Gold,Verve,International,700370,185513,1,Ibadan
1281201159,467,50,Male,Single,White,Visa,Local,488904,144610,0,Ibadan
1262360397,572,50,Female,Single,White,Visa,International,844451,333577,1,Kano
1253883248,312,18,Male,Unknown,White,MasterCard,International,608741,288093,1,Enugu
1280266892,423,69,Male,Married,White,MasterCard,Local,169197,217903,0,Port Harcourt
1271265828,586,29,Female,Single,White,MasterCard,International,912881,158927,1,Port Harcourt
1253004487,584,50,Male,Married,White,Visa,International,379130,211643,0,Ota
1243348309,318,28,Female,Single,White,Visa,Local,430026,207509,0,Lagos
1275147587,258,83,Male,Married,Gold,Verve,Local,424667,282263,1,Kano
1248433241,245,85,Male,Married,Gold,Verve,International,452507,228707,1,Abuja
1254035063,620,74,Female,Single,Gold,Verve,International,137711,149771,0,Ota
1270329339,663,75,Male,Unknown,Gold,Verve,International,846235,239777,1,Lagos
1288796840,456,65,Male,Single,White,Visa,International,264317,381791,1,Kano
1257439856,387,50,Female,Single,White,MasterCard,International,436918,253760,1,Ota
1252675742,484,76,Male,Unknown,White,Visa,International,265740,269953,0,Ota
1248626885,382,30,Female,Married,Gold,Verve,Local,468851,206429,0,Port Harcourt
1277441859,600,74,Male,Single,White,MasterCard,International,855632,300387,1,Enugu
1252087113,524,38,Male,Single,White,Visa,International,101704,105484,0,Kano
1240054243,652,51,Female,Unknown,Gold,Verve,Local,305800,204402,0,Ibadan
1276287788,355,21,Male,Single,Gold,Verve,International,243030,188297,0,Enugu
1252506590,543,60,Male,Single,Gold,Verve,International,607099,173112,1,Lagos
1270962946,330,76,Female,Single,Gold,Verve,Local,914391,162611,1,Lagos
1277088163,373,29,Male,Married,Gold,Verve,Local,109902,181707,0,Ibadan
1280211286,629,71,Female,Single,White,Visa,International,718518,179695,1,Ibadan
1247116574,511,54,Male,Single,White,Visa,International,264765,100376,1,Ibadan
1285722754,601,84,Male,Single,Gold,Verve,International,918411,346794,1,Enugu
1284072053,236,18,Female,Married,Gold,Verve,International,145193,193838,0,Enugu
1283238932,406,23,Male,Single,White,Visa,International,452411,272447,0,Port Harcourt
1274431616,599,52,Male,Single,White,Visa,International,908368,227431,1,Kano
1273269681,584,68,Female,Unknown,Gold,Verve,Local,646042,119501,1,Enugu
1251958589,626,51,Male,Married,White,MasterCard,International,206621,265229,1,Other
1280008578,583,48,Female,Married,Gold,Verve,International,954580,104989,1,Ota
1262178809,647,81,Male,Married,Gold,Verve,Local,540115,395728,1,Ibadan
1265750409,378,43,Male,Married,Gold,Verve,International,407992,268915,1,Ota
1262437216,403,74,Female,Married,White,Visa,International,238996,247217,1,Ota
1282621724,565,22,Male,Married,White,MasterCard,Local,326337,297792,0,Port Harcourt
1245884514,469,78,Male,Married,White,MasterCard,Local,294030,133388,1,Enugu
1287976399,674,56,Female,Single,White,MasterCard,International,304147,340766,1,Other
1256344628,314,54,Male,Married,Gold,Verve,International,190531,288909,0,Other
1265343532,332,24,Female,Single,Gold,Verve,International,343913,205172,0,Ibadan
1255209494,372,28,Male,Single,Gold,Verve,International,430627,166792,1,Port Harcourt
1289642491,495,38,Male,Single,Gold,Verve,International,464859,118944,0,Port Harcourt
1266361561,338,34,Female,Married,Gold,Verve,International,410577,134428,1,Port Harcourt
1255745731,629,45,Male,Married,White,Visa,Local,173774,264403,1,Ibadan
1239608013,604,24,Male,Married,Gold,Verve,International,858991,251177,1,Abuja
1256113143,583,48,Female,Married,White,Visa,International,882856,206230,1,Enugu
1268120112,250,56,Male,Single,Gold,Verve,Local,424197,291334,0,Enugu
1262493689,538,80,Female,Married,White,Visa,International,513625,148084,1,Ibadan
1258904472,577,30,Male,Married,White,Visa,International,656484,238970,1,Ibadan
1242638470,476,82,Male,Single,White,MasterCard,Local,137356,278876,0,Ibadan
1247258255,343,76,Female,Married,White,MasterCard,Local,310567,287006,0,Enugu
1253242809,543,39,Male,Unknown,White,MasterCard,International,951246,302322,1,Ota
1271137433,552,39,Male,Married,White,Visa,International,852102,147143,1,Abuja
1265423940,227,55,Female,Single,White,Visa,International,258512,154477,0,Enugu
1261414884,560,85,Male,Single,Gold,Verve,International,113029,159588,0,Enugu
1289813354,340,24,Female,Single,Gold,Verve,International,107283,222137,0,Abuja
1276107222,259,33,Male,Married,Gold,Verve,International,661203,297939,1,Abuja
1264910674,667,59,Male,Married,Gold,Verve,Local,678526,317317,1,Port Harcourt
1284627165,328,29,Female,Married,White,Visa,International,993737,129279,1,Lagos
1273172375,671,33,Male,Single,White,MasterCard,International,592795,226381,1,Enugu
1288721421,320,83,Male,Single,White,Visa,Local,310352,167454,0,Port Harcourt
1276929175,435,39,Female,Divorced,Gold,Verve,International,717853,318563,1,Ota
1241734515,584,30,Male,Single,White,MasterCard,International,617468,189766,1,Lagos
1244667831,262,81,Female,Married,White,Visa,Local,259148,139557,0,Lagos
1284450778,676,71,Male,Married,Gold,Verve,Local,853218,117661,1,Abuja
1269344987,360,38,Male,Single,Gold,Verve,International,287511,235022,1,Other
1244883254,580,31,Female,Married,Gold,Verve,International,383563,294232,0,Port Harcourt
1274579847,668,45,Male,Single,Gold,Verve,International,643965,103823,1,Abuja
1253282121,609,61,Male,Single,Gold,Verve,International,439030,202046,0,Ota
1288226759,264,47,Female,Married,White,Visa,International,888742,343928,1,Enugu
1254894234,460,31,Male,Divorced,White,Visa,International,443040,132835,0,Enugu
1286795204,338,84,Female,Married,Gold,Verve,Local,173188,223228,0,Abuja
1252462828,371,28,Male,Unknown,Gold,Verve,International,799846,214011,1,Port Harcourt
1258556353,447,56,Male,Single,White,Visa,International,981129,238889,1,Lagos
1247820273,212,23,Female,Married,White,Visa,Local,110721,159150,0,Ibadan
1288795113,677,41,Male,Single,Gold,Verve,International,820703,212296,1,Ota
1276927633,491,23,Male,Married,White,MasterCard,International,723282,151893,1,Other
1274064455,282,66,Female,Single,Gold,Verve,Local,830608,146738,1,Enugu
1285028900,583,42,Male,Married,Gold,Verve,Local,886608,176876,1,Ibadan
1271110554,464,66,Female,Married,Gold,Verve,International,291789,214244,1,Ibadan
1256866503,591,65,Male,Divorced,White,Visa,International,868134,378576,1,Kano
1262893603,241,80,Male,Married,White,MasterCard,International,334228,202441,1,Ibadan
